% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 21:14:25
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 0.774923861027; 
0.447033130519369; 0.649786412716; 
0.8940662610387381; 0.0723164081573; 
1.341099391558107; 0.0176662579179; 
1.788132522077476; 0.00763985561207; 
2.235165652596845; 0.00389141705818; 
2.682198783116214; 0.00206009647809; 
3.129231913635584; 0.00120313267689; 
3.576265044154952; 0.000927521265112; 
4.023298174674322; 0.000418961251853; 
4.470331305193691; 0.000282792374492; 
4.917364435713059; 0.000223584356718; 
5.364397566232428; 0.000109754568257; 
5.811430696751797; 0.000310622417601; 
6.258463827271167; 0.000211842809222; 
6.705496957790536; 9.02105894056e-05; 
7.152530088309905; 0.000194626059965; 
7.599563218829274; 0.000217086053453; 
8.046596349348643; 6.12925432506e-05; 
8.493629479868012; 8.45771064633e-05; 
8.940662610387381; 6.77694915794e-05; 
9.38769574090675; 8.82919775904e-05; 
9.834728871426119; 2.43333615799e-05; 
10.28176200194549; 0.000204346390092; 
10.72879513246486; 9.56699877861e-05; 
11.17582826298423; 4.06310791732e-05; 
11.62286139350359; 7.33497872716e-05; 
12.06989452402297; 5.57885468879e-05; 
12.51692765454233; 0.000104033715616; 
12.9639607850617; 0.000109417800559; 
13.41099391558107; 7.08038714947e-05; 
13.85802704610044; 0.000109938271635; 
14.30506017661981; 8.81686573848e-05; 
14.75209330713918; 5.84043809795e-05; 
15.19912643765855; 7.08567895344e-05; 
15.64615956817792; 6.42415034235e-05; 
16.09319269869729; 9.28418667172e-05; 
16.54022582921666; 6.84284386807e-05; 
16.98725895973602; 6.58860517433e-05; 
17.43429209025539; 6.07863767073e-05; 
17.88132522077476; 6.75998235238e-05; 
18.32835835129413; 0.00010796089191; 
18.7753914818135; 4.36537702626e-05; 
19.22242461233287; 6.18061822024e-05; 
19.66945774285224; 3.14632707159e-05; 
20.11649087337161; 8.63029126776e-05; 
20.56352400389098; 8.39712593006e-05; 
21.01055713441034; 2.30106961681e-05; 
21.45759026492971; 5.97665675741e-05; 
21.90462339544908; 0.000146214675624; 
22.35165652596845; 5.174834223e-05; 
22.79868965648782; 6.05531204201e-05; 
23.24572278700719; 3.22939267789e-05; 
23.69275591752656; 7.15364221833e-05; 
24.13978904804593; 6.34828975308e-05; 
24.5868221785653; 5.58435822313e-05; 
25.03385530908467; 6.32395458524e-05; 
25.48088843960404; 6.68444918119e-05; 
25.92792157012341; 8.44262976898e-05; 
26.37495470064277; 6.83458420099e-05; 
26.82198783116214; 3.71237947547e-05; 
27.26902096168151; 3.64499937859e-05; 
27.71605409220088; 7.54691718612e-05; 
28.16308722272025; 3.71907262888e-05; 
28.61012035323962; 9.88071114989e-05; 
29.05715348375899; 8.33471494843e-05; 
29.50418661427836; 7.6446631283e-05; 
29.95121974479773; 7.43643249734e-05; 
30.39825287531709; 3.54156327376e-05; 
30.84528600583646; 3.63496401405e-05; 
31.29231913635583; 5.49458272872e-05; 
31.7393522668752; 6.97100476827e-05; 
32.18638539739457; 6.90112065058e-05; 
32.63341852791394; 4.52806343674e-05; 
33.08045165843331; 4.90972670377e-05; 
33.52748478895268; 4.46226476924e-05; 
33.97451791947205; 6.72835230944e-05; 
34.42155104999141; 2.30108653341e-05; 
34.86858418051079; 4.93928455398e-05; 
35.31561731103015; 2.57828087342e-05; 
35.76265044154952; 6.34243842796e-05; 
36.20968357206889; 5.46828232473e-05; 
36.65671670258826; 7.05092970748e-05; 
37.10374983310763; 2.75637939922e-05; 
37.550782963627; 9.349197353e-05; 
37.99781609414637; 6.16050092503e-05; 
38.44484922466574; 3.78085678676e-05; 
38.89188235518511; 1.56507339852e-05; 
39.33891548570448; 6.27044209978e-05; 
39.78594861622385; 5.77138998779e-05; 
40.23298174674321; 1.36824191941e-05; 
40.68001487726259; 5.0505350373e-05; 
41.12704800778195; 1.54531080625e-05; 
41.57408113830132; 6.14553064224e-05; 
42.02111426882069; 7.20883035683e-05; 
42.46814739934006; 2.181921991e-05; 
42.91518052985943; 2.88436731353e-05; 
43.3622136603788; 4.48449318355e-05; 
43.80924679089816; 8.58791463543e-05; 
44.25627992141754; 3.28201567754e-05; 
44.7033130519369; 2.0063123884e-05; 
45.15034618245627; 6.66224077577e-05; 
45.59737931297564; 7.77169479989e-05; 
46.04441244349501; 2.12475424632e-05; 
46.49144557401438; 1.79152320925e-05; 
46.93847870453375; 5.68867217225e-05; 
47.38551183505312; 9.37599688768e-05; 
47.83254496557249; 3.75080344384e-05; 
