% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 21:19:34
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 2.02464842796; 
0.447033130519369; 1.4379349947; 
0.8940662610387381; 0.0191120803356; 
1.341099391558107; 0.00473624793813; 
1.788132522077476; 0.00193332089111; 
2.235165652596845; 0.000926151755266; 
2.682198783116214; 0.000542329158634; 
3.129231913635584; 0.000356323929736; 
3.576265044154952; 0.000174688640982; 
4.023298174674322; 0.00023063061235; 
4.470331305193691; 9.10365997697e-05; 
4.917364435713059; 9.75532093435e-05; 
5.364397566232428; 9.79859396466e-05; 
5.811430696751797; 0.000124835714814; 
6.258463827271167; 2.29481593124e-05; 
6.705496957790536; 4.08956511819e-05; 
7.152530088309905; 7.37413356546e-05; 
7.599563218829274; 1.94739641302e-05; 
8.046596349348643; 3.19517275784e-05; 
8.493629479868012; 4.69990554848e-05; 
8.940662610387381; 3.75461713702e-05; 
9.38769574090675; 2.29794495681e-05; 
9.834728871426119; 4.01659708587e-05; 
10.28176200194549; 8.38225460029e-05; 
10.72879513246486; 5.91280477238e-05; 
11.17582826298423; 1.95679785975e-05; 
11.62286139350359; 4.27485792898e-05; 
12.06989452402297; 3.43233514286e-05; 
12.51692765454233; 5.89133924223e-05; 
12.9639607850617; 3.23130116158e-05; 
13.41099391558107; 2.13106832234e-05; 
13.85802704610044; 3.72237554984e-05; 
14.30506017661981; 3.1840900192e-05; 
14.75209330713918; 3.46201668435e-05; 
15.19912643765855; 4.05080718338e-05; 
15.64615956817792; 2.32687543757e-05; 
16.09319269869729; 3.76630523533e-05; 
16.54022582921666; 6.39105201117e-06; 
16.98725895973602; 2.5610679586e-05; 
17.43429209025539; 1.39678350024e-05; 
17.88132522077476; 3.13645978167e-05; 
18.32835835129413; 1.62163687492e-05; 
18.7753914818135; 2.6566305678e-05; 
19.22242461233287; 2.52799918599e-06; 
19.66945774285224; 3.56323835149e-05; 
20.11649087337161; 2.63976071437e-05; 
20.56352400389098; 2.48830801866e-05; 
21.01055713441034; 6.19837155682e-05; 
21.45759026492971; 6.79242657498e-05; 
21.90462339544908; 3.01513464365e-05; 
22.35165652596845; 6.71099223837e-06; 
22.79868965648782; 2.80211406789e-05; 
23.24572278700719; 4.64590157208e-05; 
23.69275591752656; 3.37243764079e-05; 
24.13978904804593; 1.43646020661e-05; 
