% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 18:45:03
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 1.0008713007; 
0.447033130519369; 0.71605193615; 
0.8940662610387381; 0.0188247915357; 
1.341099391558107; 0.00493181822821; 
1.788132522077476; 0.00192952307407; 
2.235165652596845; 0.000966312538367; 
2.682198783116214; 0.000568726856727; 
3.129231913635584; 0.000317228608765; 
3.576265044154952; 0.000158518261742; 
4.023298174674322; 0.000250594603131; 
4.470331305193691; 0.000137123410241; 
4.917364435713059; 3.41600534739e-05; 
5.364397566232428; 0.000110159628093; 
5.811430696751797; 5.27498559677e-05; 
6.258463827271167; 9.97526221909e-05; 
6.705496957790536; 5.27114716533e-05; 
7.152530088309905; 4.437073585e-05; 
7.599563218829274; 5.56279337616e-05; 
8.046596349348643; 6.04355009273e-05; 
8.493629479868012; 4.53655848105e-05; 
8.940662610387381; 4.38465467596e-05; 
9.38769574090675; 4.6262081014e-05; 
9.834728871426119; 5.11887401444e-06; 
10.28176200194549; 3.42370221915e-05; 
10.72879513246486; 1.28431784105e-05; 
11.17582826298423; 4.3242569518e-05; 
11.62286139350359; 5.38022904948e-05; 
12.06989452402297; 4.99832567584e-05; 
12.51692765454233; 7.42019483368e-06; 
12.9639607850617; 4.56064444734e-05; 
13.41099391558107; 4.81813112856e-05; 
13.85802704610044; 2.91607339022e-05; 
14.30506017661981; 1.07864789243e-05; 
14.75209330713918; 2.31690519286e-05; 
15.19912643765855; 1.73616936081e-05; 
15.64615956817792; 2.24542709475e-05; 
16.09319269869729; 6.72921232763e-05; 
16.54022582921666; 5.76787097089e-05; 
16.98725895973602; 2.16281441681e-05; 
17.43429209025539; 4.80448670714e-06; 
17.88132522077476; 5.31614714419e-05; 
18.32835835129413; 3.37775018124e-05; 
18.7753914818135; 1.89195507119e-05; 
19.22242461233287; 1.74780452653e-05; 
19.66945774285224; 4.47760830866e-05; 
20.11649087337161; 3.87060899811e-05; 
20.56352400389098; 2.08609344554e-05; 
21.01055713441034; 2.56150578934e-05; 
21.45759026492971; 1.77908241312e-05; 
21.90462339544908; 1.91536473721e-05; 
22.35165652596845; 4.56358466181e-05; 
22.79868965648782; 5.02216207678e-05; 
23.24572278700719; 3.04191471514e-05; 
23.69275591752656; 3.4655615309e-05; 
24.13978904804593; 1.25813667182e-05; 
24.5868221785653; 7.84145740909e-05; 
25.03385530908467; 7.33742344892e-05; 
25.48088843960404; 2.85980986519e-05; 
25.92792157012341; 3.14490425808e-05; 
26.37495470064277; 1.64826906257e-05; 
26.82198783116214; 3.0212535421e-05; 
27.26902096168151; 4.76996719954e-05; 
27.71605409220088; 2.58906657109e-05; 
28.16308722272025; 3.89442429878e-05; 
28.61012035323962; 1.66618319781e-05; 
29.05715348375899; 1.14331533041e-05; 
29.50418661427836; 1.94973908947e-05; 
29.95121974479773; 4.64516378997e-05; 
30.39825287531709; 7.06605642335e-05; 
30.84528600583646; 4.03658268624e-05; 
31.29231913635583; 1.27032244563e-05; 
31.7393522668752; 1.77775291377e-05; 
32.18638539739457; 1.11134659164e-05; 
32.63341852791394; 3.13051859848e-05; 
33.08045165843331; 9.36445758271e-06; 
33.52748478895268; 1.85896278708e-05; 
33.97451791947205; 3.04494233205e-06; 
34.42155104999141; 8.18476746645e-06; 
34.86858418051079; 4.87454371978e-06; 
35.31561731103015; 3.74828523491e-05; 
35.76265044154952; 4.15001231886e-05; 
36.20968357206889; 4.46109197583e-06; 
36.65671670258826; 1.96597084141e-05; 
37.10374983310763; 1.98794641619e-05; 
37.550782963627; 4.36689697381e-06; 
37.99781609414637; 3.51114322257e-05; 
38.44484922466574; 3.8596244849e-05; 
38.89188235518511; 1.99966016226e-05; 
39.33891548570448; 3.24758184433e-05; 
39.78594861622385; 9.42459428188e-06; 
40.23298174674321; 3.80047531507e-05; 
40.68001487726259; 5.71890923311e-05; 
41.12704800778195; 4.11079417972e-05; 
41.57408113830132; 3.07531918224e-05; 
42.02111426882069; 1.68615370058e-05; 
42.46814739934006; 6.25532948106e-06; 
42.91518052985943; 3.67956163245e-05; 
43.3622136603788; 5.21823822055e-05; 
43.80924679089816; 4.67955687782e-05; 
44.25627992141754; 2.37946205743e-05; 
44.7033130519369; 7.85104020906e-06; 
45.15034618245627; 7.51858215153e-06; 
45.59737931297564; 1.70620733115e-05; 
46.04441244349501; 1.07032437882e-05; 
46.49144557401438; 2.77252966043e-05; 
46.93847870453375; 3.40512451658e-05; 
47.38551183505312; 1.5111587345e-05; 
47.83254496557249; 9.91251363303e-06; 
48.27957809609186; 1.27428356791e-05; 
48.72661122661123; 1.04717400973e-05; 
49.1736443571306; 8.62123488332e-06; 
49.62067748764996; 2.32329466598e-06; 
50.06771061816934; 1.60501385835e-05; 
50.5147437486887; 2.76837436104e-05; 
50.96177687920807; 4.64010190626e-05; 
