% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 20:55:08
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 6.56088638306; 
0.447033130519369; 4.64778852463; 
0.8940662610387381; 0.0094010848552; 
1.341099391558107; 0.00194251385983; 
1.788132522077476; 0.000624742009677; 
2.235165652596845; 0.000352233764715; 
2.682198783116214; 0.000250167126069; 
3.129231913635584; 8.62718079588e-05; 
3.576265044154952; 0.00017338404723; 
4.023298174674322; 0.000145698257256; 
4.470331305193691; 5.1694274589e-05; 
4.917364435713059; 9.13616459002e-05; 
5.364397566232428; 0.000126508122776; 
5.811430696751797; 6.81986130076e-05; 
6.258463827271167; 9.00844170246e-05; 
6.705496957790536; 0.00013745414617; 
7.152530088309905; 9.22509789234e-05; 
7.599563218829274; 7.42095216992e-05; 
8.046596349348643; 7.10738095222e-05; 
8.493629479868012; 1.53405726451e-05; 
8.940662610387381; 3.29072754539e-05; 
9.38769574090675; 7.47303829485e-06; 
9.834728871426119; 3.57688913937e-05; 
10.28176200194549; 7.11300308467e-05; 
10.72879513246486; 1.3225820112e-05; 
11.17582826298423; 8.09088378446e-05; 
11.62286139350359; 8.78195132827e-05; 
12.06989452402297; 5.28197815584e-05; 
12.51692765454233; 7.6499170973e-05; 
12.9639607850617; 2.02928695217e-05; 
13.41099391558107; 8.42436274979e-05; 
13.85802704610044; 9.85368460533e-05; 
14.30506017661981; 0.000121191667859; 
14.75209330713918; 3.2726329664e-05; 
15.19912643765855; 4.51011510449e-05; 
15.64615956817792; 6.74506736686e-05; 
16.09319269869729; 7.44460849091e-05; 
16.54022582921666; 6.02733452979e-05; 
16.98725895973602; 5.99257400609e-05; 
17.43429209025539; 1.91306262423e-05; 
17.88132522077476; 9.06860514078e-05; 
18.32835835129413; 9.65721192188e-05; 
18.7753914818135; 7.69052494434e-05; 
19.22242461233287; 0.000125967548229; 
19.66945774285224; 0.000154797395226; 
20.11649087337161; 0.000104847858893; 
20.56352400389098; 2.74900776276e-05; 
21.01055713441034; 1.25600099636e-05; 
21.45759026492971; 3.98132106056e-05; 
21.90462339544908; 4.56646412204e-05; 
22.35165652596845; 5.31613259227e-05; 
22.79868965648782; 4.96999055031e-05; 
23.24572278700719; 2.41144189204e-05; 
23.69275591752656; 5.29184762854e-05; 
24.13978904804593; 7.44681310607e-05; 
24.5868221785653; 9.8029988294e-05; 
25.03385530908467; 9.26469583646e-05; 
25.48088843960404; 0.000117553245218; 
25.92792157012341; 0.000106439190859; 
26.37495470064277; 7.44733624742e-05; 
26.82198783116214; 4.7873629228e-05; 
27.26902096168151; 4.83987460029e-05; 
