% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 21:29:33
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 2.21145606041; 
0.447033130519369; 1.567055583; 
0.8940662610387381; 0.00898739229888; 
1.341099391558107; 0.00205520284362; 
1.788132522077476; 0.000997654977255; 
2.235165652596845; 0.00044515330228; 
2.682198783116214; 0.000175846304046; 
3.129231913635584; 0.000341140927048; 
3.576265044154952; 0.000227696364163; 
4.023298174674322; 0.000187641169759; 
4.470331305193691; 0.000169311708305; 
4.917364435713059; 0.000184891119716; 
5.364397566232428; 0.000176673740498; 
5.811430696751797; 0.000199306494324; 
6.258463827271167; 7.8467426647e-05; 
6.705496957790536; 6.07967376709e-05; 
7.152530088309905; 7.34692221158e-05; 
7.599563218829274; 0.000106638093712; 
8.046596349348643; 0.000101939032902; 
8.493629479868012; 2.10383586818e-05; 
8.940662610387381; 8.63362147356e-05; 
9.38769574090675; 0.000108709973574; 
9.834728871426119; 0.000100413635664; 
10.28176200194549; 5.71783966734e-05; 
10.72879513246486; 6.23868618277e-05; 
11.17582826298423; 5.82502943871e-05; 
11.62286139350359; 0.0001109474033; 
12.06989452402297; 0.000200151247554; 
12.51692765454233; 0.000138284798595; 
12.9639607850617; 6.75268602208e-05; 
13.41099391558107; 9.38190569286e-05; 
13.85802704610044; 0.000149861283717; 
14.30506017661981; 0.000180375631317; 
14.75209330713918; 0.000175766035682; 
15.19912643765855; 3.71239948436e-05; 
15.64615956817792; 0.000101990844996; 
16.09319269869729; 4.77523753943e-05; 
16.54022582921666; 6.24847234576e-05; 
16.98725895973602; 9.24824198592e-05; 
17.43429209025539; 4.37375092588e-05; 
17.88132522077476; 1.87541518244e-05; 
18.32835835129413; 1.38764562507e-05; 
18.7753914818135; 8.81076484802e-05; 
19.22242461233287; 5.16822983627e-05; 
19.66945774285224; 5.69188669033e-05; 
20.11649087337161; 6.12052099314e-05; 
20.56352400389098; 5.54193211428e-05; 
21.01055713441034; 0.000111238885438; 
21.45759026492971; 0.000231541722314; 
21.90462339544908; 0.000177944690222; 
22.35165652596845; 5.25695431861e-05; 
22.79868965648782; 0.000132758141262; 
23.24572278700719; 8.83784596226e-05; 
23.69275591752656; 9.47632070165e-05; 
24.13978904804593; 0.000174774817424; 
24.5868221785653; 0.000134536167025; 
25.03385530908467; 5.49021460756e-05; 
25.48088843960404; 8.02585054771e-05; 
25.92792157012341; 2.8223681511e-05; 
26.37495470064277; 5.57149360247e-05; 
26.82198783116214; 7.87406388554e-05; 
27.26902096168151; 0.000118764612125; 
27.71605409220088; 5.64768015465e-05; 
28.16308722272025; 0.000126100232592; 
28.61012035323962; 6.79834338371e-05; 
29.05715348375899; 1.75175264303e-05; 
29.50418661427836; 5.5840377172e-05; 
29.95121974479773; 5.85215711908e-05; 
30.39825287531709; 2.36694068008e-05; 
30.84528600583646; 5.6931614381e-05; 
31.29231913635583; 0.000109035267087; 
31.7393522668752; 9.08701331355e-05; 
32.18638539739457; 5.68598807149e-05; 
32.63341852791394; 0.00011796214676; 
33.08045165843331; 0.00016114366008; 
33.52748478895268; 0.000109098109533; 
33.97451791947205; 0.000109141081339; 
34.42155104999141; 5.47691342945e-05; 
34.86858418051079; 6.23595842626e-05; 
35.31561731103015; 5.76689344598e-05; 
35.76265044154952; 0.000128057887196; 
36.20968357206889; 0.000110582142952; 
36.65671670258826; 0.000113737798529; 
37.10374983310763; 0.000110660243081; 
37.550782963627; 0.000123545090901; 
37.99781609414637; 0.000167488105944; 
38.44484922466574; 0.000122692683362; 
38.89188235518511; 0.000139719777508; 
39.33891548570448; 6.64541657898e-05; 
39.78594861622385; 2.89037252514e-05; 
40.23298174674321; 8.2684775407e-05; 
40.68001487726259; 8.37162515381e-05; 
41.12704800778195; 3.86656756746e-05; 
41.57408113830132; 0.000133876819746; 
42.02111426882069; 0.000164493059856; 
42.46814739934006; 0.000139378549648; 
42.91518052985943; 3.63389735867e-05; 
43.3622136603788; 8.43820380396e-05; 
43.80924679089816; 2.89883082587e-05; 
44.25627992141754; 0.000123039280879; 
44.7033130519369; 0.000107386775198; 
45.15034618245627; 9.26136635826e-05; 
45.59737931297564; 0.000136733142426; 
46.04441244349501; 4.97104083479e-05; 
46.49144557401438; 0.00013114293688; 
46.93847870453375; 8.85600966285e-05; 
47.38551183505312; 2.56766998064e-05; 
47.83254496557249; 9.63418915489e-06; 
48.27957809609186; 4.41751908511e-05; 
48.72661122661123; 9.98633768177e-05; 
49.1736443571306; 0.000116110721137; 
49.62067748764996; 2.1537181965e-05; 
50.06771061816934; 7.48388993088e-05; 
50.5147437486887; 9.91918859654e-05; 
50.96177687920807; 0.0001382476039; 
51.40881000972744; 0.000125167018268; 
51.85584314024681; 7.41480616853e-05; 
52.30287627076618; 0.000170075203641; 
52.74990940128555; 0.000110921784653; 
53.19694253180491; 0.000123558260384; 
53.64397566232429; 0.000137709241244; 
54.09100879284365; 8.02886279416e-05; 
54.53804192336302; 0.000107225117972; 
54.98507505388239; 0.000138220624649; 
55.43210818440176; 0.000109902575787; 
55.87914131492113; 0.000147022365127; 
56.3261744454405; 3.94592752855e-05; 
56.77320757595987; 7.76883098297e-05; 
57.22024070647924; 6.65311235934e-05; 
57.66727383699861; 0.000106521452835; 
58.11430696751798; 0.00014634814579; 
58.56134009803735; 6.68984357617e-05; 
59.00837322855671; 5.1630409871e-05; 
59.45540635907609; 0.000252063880907; 
59.90243948959545; 0.000601494335569; 
60.34947262011482; 0.000444354198407; 
60.79650575063419; 0.000119321884995; 
61.24353888115356; 3.7560617784e-05; 
61.69057201167293; 7.45912402635e-05; 
62.1376051421923; 0.000171520689037; 
62.58463827271166; 0.00010275587556; 
63.03167140323104; 7.41933763493e-05; 
63.4787045337504; 4.39619325334e-05; 
63.92573766426977; 0.000155435191118; 
64.37277079478915; 0.000129871128593; 
64.81980392530851; 6.16743709543e-05; 
65.26683705582788; 9.94617948891e-05; 
65.71387018634725; 0.00012064936891; 
66.16090331686662; 1.16852525025e-05; 
66.60793644738598; 0.000157119167852; 
67.05496957790535; 0.000157430404215; 
67.50200270842473; 8.56223123264e-05; 
67.9490358389441; 0.000140455696965; 
68.39606896946347; 8.60377549543e-05; 
68.84310209998283; 4.08324376622e-05; 
69.2901352305022; 4.10037209804e-05; 
69.73716836102157; 4.76278546557e-05; 
70.18420149154095; 2.11881215364e-05; 
70.6312346220603; 6.36333788862e-05; 
71.07826775257968; 0.000132893852424; 
71.52530088309905; 0.000166015917785; 
71.97233401361842; 0.000120415752463; 
72.41936714413778; 7.4571427831e-05; 
72.86640027465715; 5.04681775055e-05; 
73.31343340517653; 3.80166966352e-05; 
73.7604665356959; 1.28925839817e-05; 
74.20749966621526; 2.42737696681e-05; 
74.65453279673463; 4.34467874584e-05; 
75.101565927254; 8.11313948361e-05; 
75.54859905777337; 0.000110254382889; 
75.99563218829273; 0.000162640804774; 
76.4426653188121; 0.000144197925692; 
76.88969844933148; 3.69177832908e-05; 
77.33673157985085; 0.000139610201586; 
77.78376471037022; 1.71444153239e-05; 
78.23079784088958; 0.00019199369126; 
78.67783097140895; 0.000189711179701; 
79.12486410192832; 0.000103232669062; 
79.5718972324477; 3.11145013256e-05; 
80.01893036296705; 0.000107324172859; 
80.46596349348643; 9.04378830455e-05; 
80.9129966240058; 7.03573823557e-05; 
81.36002975452517; 7.51720799599e-05; 
81.80706288504453; 6.01877436566e-05; 
82.2540960155639; 6.18531203145e-06; 
82.70112914608328; 6.88836880727e-05; 
83.14816227660265; 8.81203013705e-05; 
83.59519540712201; 8.05030776974e-06; 
84.04222853764138; 6.58838253003e-05; 
84.48926166816075; 0.000156708731083; 
84.93629479868012; 0.000265341455815; 
85.38332792919948; 0.000176057132194; 
85.83036105971885; 6.09913695371e-05; 
86.27739419023823; 0.000142446078826; 
86.7244273207576; 0.00010133721662; 
87.17146045127697; 0.000156757247169; 
87.61849358179633; 7.96231324784e-05; 
88.0655267123157; 9.8776536106e-06; 
88.51255984283507; 7.0954549301e-05; 
88.95959297335445; 3.239605212e-05; 
89.4066261038738; 9.13315234357e-05; 
89.85365923439318; 3.93122099922e-05; 
90.30069236491255; 7.70617989474e-05; 
90.74772549543192; 3.94442940888e-05; 
91.19475862595128; 6.81930760038e-05; 
91.64179175647065; 0.000147136946907; 
92.08882488699003; 0.00015728265862; 
92.5358580175094; 9.50543471845e-05; 
92.98289114802876; 9.00523009477e-05; 
93.42992427854813; 0.000200153706828; 
93.8769574090675; 0.000190330989426; 
94.32399053958687; 0.00012825941667; 
94.77102367010623; 6.872004451e-05; 
95.2180568006256; 4.79105619888e-05; 
95.66508993114498; 4.56766611023e-05; 
96.11212306166435; 4.76846835227e-05; 
96.55915619218372; 2.57214978774e-05; 
97.00618932270308; 8.54013778735e-05; 
97.45322245322245; 0.000114788170322; 
97.90025558374182; 4.40520452685e-05; 
98.3472887142612; 0.000115831411676; 
98.79432184478055; 0.000173515611095; 
99.24135497529993; 0.000117677613162; 
99.6883881058193; 4.26905644417e-05; 
100.1354212363387; 0.000109779648483; 
100.582454366858; 1.6925187083e-05; 
101.0294874973774; 7.06459541107e-05; 
101.4765206278968; 5.28269374627e-05; 
101.9235537584161; 7.52679188736e-05; 
102.3705868889355; 0.000111331552034; 
102.8176200194549; 8.78630089574e-05; 
103.2646531499743; 8.78790815477e-05; 
103.7116862804936; 8.00748239271e-05; 
104.158719411013; 2.56217408605e-05; 
104.6057525415324; 0.000122528901557; 
105.0527856720517; 0.000114224450954; 
105.4998188025711; 7.99155095592e-05; 
105.9468519330905; 6.35389587842e-05; 
106.3938850636098; 3.55025003955e-05; 
106.8409181941292; 6.63358805468e-05; 
107.2879513246486; 5.40464207006e-05; 
107.7349844551679; 7.83042996773e-05; 
108.1820175856873; 4.15707072534e-05; 
108.6290507162067; 7.00109740137e-05; 
109.076083846726; 5.54108191864e-05; 
109.5231169772454; 3.95092210965e-05; 
109.9701501077648; 0.000107066938654; 
110.4171832382842; 0.000181266441359; 
110.8642163688035; 0.000165436271345; 
111.3112494993229; 6.72451569699e-05; 
111.7582826298423; 6.43366365694e-05; 
112.2053157603616; 0.000102205922303; 
112.652348890881; 5.81983113079e-06; 
113.0993820214004; 9.9971468444e-05; 
113.5464151519197; 3.3315132896e-05; 
113.9934482824391; 7.97117463662e-05; 
114.4404814129585; 0.000119823300338; 
114.8875145434778; 0.000101819648989; 
115.3345476739972; 7.29580060579e-05; 
115.7815808045166; 6.8829045631e-05; 
116.228613935036; 0.000118637843116; 
116.6756470655553; 9.20127495192e-05; 
117.1226801960747; 1.91075941984e-05; 
117.5697133265941; 2.58616855717e-05; 
118.0167464571134; 2.63134679699e-05; 
118.4637795876328; 1.93159321498e-05; 
118.9108127181522; 3.7262099795e-05; 
119.3578458486715; 1.86266242963e-05; 
119.8048789791909; 5.60371845495e-05; 
120.2519121097103; 0.000135625901748; 
120.6989452402296; 9.72426059889e-05; 
121.145978370749; 5.4065403674e-05; 
121.5930115012684; 0.000107653766463; 
122.0400446317878; 4.49822800874e-05; 
122.4870777623071; 3.40348669852e-05; 
122.9341108928265; 4.21357981395e-05; 
123.3811440233459; 9.80633558356e-05; 
123.8281771538652; 0.000130097803776; 
124.2752102843846; 0.000107133295387; 
124.722243414904; 0.000104389066109; 
125.1692765454233; 0.000122955432744; 
125.6163096759427; 9.15827331482e-05; 
126.0633428064621; 0.000112142937724; 
126.5103759369814; 9.26520297071e-05; 
126.9574090675008; 8.63232125994e-05; 
127.4044421980202; 8.06530151749e-05; 
127.8514753285395; 0.000103622493043; 
128.2985084590589; 9.58244854701e-05; 
128.7455415895783; 5.75354606553e-05; 
129.1925747200977; 5.86161622778e-05; 
129.639607850617; 4.0690163587e-05; 
130.0866409811364; 4.4895830797e-05; 
130.5336741116558; 2.08689179999e-05; 
130.9807072421751; 9.89004256553e-05; 
131.4277403726945; 0.000126937811729; 
131.8747735032139; 0.000115981041745; 
132.3218066337332; 8.05092277005e-05; 
132.7688397642526; 5.13601589773e-05; 
133.215872894772; 0.000175812878297; 
133.6629060252913; 0.000146073405631; 
134.1099391558107; 2.03522795346e-05; 
134.5569722863301; 7.87738608778e-05; 
135.0040054168495; 3.19182436215e-05; 
135.4510385473688; 2.49366985372e-05; 
135.8980716778882; 3.19245227729e-05; 
136.3451048084076; 6.08469235885e-05; 
136.7921379389269; 0.000114248687169; 
137.2391710694463; 8.11251884443e-05; 
137.6862041999657; 0.000115804301458; 
138.133237330485; 0.000123763558804; 
138.5802704610044; 9.29016969167e-05; 
139.0273035915238; 6.18895428488e-05; 
139.4743367220431; 3.85285093216e-05; 
139.9213698525625; 9.20890597627e-05; 
140.3684029830819; 7.81706912676e-05; 
140.8154361136012; 2.13499406527e-05; 
141.2624692441206; 0.000109102031274; 
141.70950237464; 0.000152319073095; 
142.1565355051594; 4.35980982729e-05; 
142.6035686356787; 2.36989344558e-05; 
143.0506017661981; 3.44691361533e-05; 
143.4976348967175; 7.35409848858e-05; 
143.9446680272368; 0.00013158674119; 
144.3917011577562; 0.000196879424038; 
144.8387342882756; 0.000150192805449; 
145.2857674187949; 0.000102443744254; 
145.7328005493143; 6.52401577099e-05; 
146.1798336798337; 0.00010952509183; 
146.6268668103531; 0.000121556608065; 
147.0738999408724; 2.72818997473e-05; 
147.5209330713918; 8.24579092296e-06; 
147.9679662019112; 9.90083135548e-05; 
148.4149993324305; 0.0001139645683; 
148.8620324629499; 0.000135124515509; 
149.3090655934693; 0.000137699578772; 
149.7560987239886; 6.21958606644e-05; 
150.203131854508; 5.68980140088e-05; 
150.6501649850274; 2.37286130869e-05; 
151.0971981155467; 8.16202809801e-05; 
151.5442312460661; 5.32541853318e-05; 
151.9912643765855; 0.000199881600565; 
152.4382975071048; 0.000170787156094; 
152.8853306376242; 8.44368405524e-05; 
153.3323637681436; 9.73158166744e-05; 
153.779396898663; 4.75894667034e-05; 
154.2264300291823; 0.000133132911287; 
154.6734631597017; 0.000134070549393; 
155.1204962902211; 9.46561194723e-05; 
155.5675294207404; 4.35120709881e-05; 
156.0145625512598; 3.18775819323e-05; 
156.4615956817792; 0.000111061934149; 
156.9086288122985; 0.000109512198833; 
157.3556619428179; 4.70523627882e-05; 
157.8026950733373; 5.95896744926e-05; 
158.2497282038566; 6.92840258125e-05; 
158.696761334376; 8.04010851425e-05; 
159.1437944648954; 9.43002305576e-05; 
159.5908275954147; 0.000162360665854; 
160.0378607259341; 6.7718923674e-05; 
160.4848938564535; 6.39051650069e-05; 
160.9319269869729; 0.000123200981761; 
161.3789601174922; 0.000105100123619; 
161.8259932480116; 5.60965927434e-05; 
162.273026378531; 0.000118649411888; 
162.7200595090503; 6.17964906269e-05; 
163.1670926395697; 8.11198988231e-05; 
163.6141257700891; 0.000114790673251; 
164.0611589006084; 0.000132538101752; 
164.5081920311278; 0.000103806560219; 
164.9552251616472; 4.13633897551e-05; 
165.4022582921666; 6.03578628215e-05; 
165.8492914226859; 0.000109422384412; 
166.2963245532053; 6.37515695416e-05; 
166.7433576837247; 4.45476907771e-05; 
167.190390814244; 0.000113997288281; 
167.6374239447634; 0.000131993729156; 
168.0844570752828; 0.000103029269667; 
168.5314902058021; 5.7292450947e-05; 
168.9785233363215; 4.35283000115e-05; 
169.4255564668409; 0.000100400029623; 
169.8725895973602; 8.07764372439e-05; 
170.3196227278796; 2.84471971099e-05; 
170.766655858399; 5.61663364351e-05; 
171.2136889889183; 4.34010871686e-05; 
171.6607221194377; 8.95663542906e-05; 
172.1077552499571; 0.000115401344374; 
172.5547883804765; 6.40036523691e-05; 
173.0018215109958; 0.000153941044118; 
173.4488546415152; 0.000152291439008; 
173.8958877720346; 4.63133546873e-05; 
174.3429209025539; 0.000119672695291; 
174.7899540330733; 3.59222576662e-05; 
175.2369871635927; 7.32415574021e-05; 
175.684020294112; 0.000100649027445; 
176.1310534246314; 0.000125647173263; 
176.5780865551508; 7.6566793723e-05; 
177.0251196856701; 2.24502055062e-05; 
177.4721528161895; 4.77087414765e-05; 
177.9191859467089; 5.93409131397e-05; 
178.3662190772282; 0.000165447956533; 
178.8132522077476; 0.000130055690533; 
179.260285338267; 0.000213248989894; 
179.7073184687864; 0.00090126437135; 
180.1543515993057; 0.0011237191502; 
180.6013847298251; 0.000305545690935; 
181.0484178603445; 0.000137398033985; 
181.4954509908638; 3.5564724385e-05; 
181.9424841213832; 7.65152581153e-05; 
182.3895172519026; 3.33311108989e-05; 
182.8365503824219; 0.000102303885797; 
183.2835835129413; 0.000134950576467; 
183.7306166434607; 3.20357066812e-05; 
184.1776497739801; 0.000133850771817; 
184.6246829044994; 8.19832202978e-05; 
185.0717160350188; 2.95812678814e-05; 
185.5187491655382; 6.0059090174e-05; 
185.9657822960575; 7.09508312866e-05; 
186.4128154265769; 7.17989096302e-05; 
186.8598485570963; 0.000100062963611; 
187.3068816876156; 4.62608186353e-05; 
187.753914818135; 6.05329114478e-05; 
188.2009479486544; 0.000107107873191; 
188.6479810791737; 0.000142716249684; 
189.0950142096931; 8.40811335365e-05; 
189.5420473402125; 4.33846835222e-05; 
189.9890804707318; 8.41870569275e-05; 
190.4361136012512; 4.30926629633e-05; 
190.8831467317706; 2.21166828851e-05; 
191.33017986229; 7.75701264502e-05; 
191.7772129928093; 5.68725226913e-05; 
192.2242461233287; 0.000103045167634; 
192.6712792538481; 9.51503607212e-05; 
193.1183123843674; 3.07701484417e-05; 
193.5653455148868; 0.000139553347253; 
194.0123786454062; 0.000146961028804; 
194.4594117759255; 1.51902850121e-05; 
194.9064449064449; 6.18251651758e-05; 
