% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 20:42:39
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 0.200516760349; 
0.447033130519369; 0.194827347994; 
0.8940662610387381; 0.0304616689682; 
1.341099391558107; 0.00765015929937; 
1.788132522077476; 0.00297844898887; 
2.235165652596845; 0.00161021237727; 
2.682198783116214; 0.000835327839013; 
3.129231913635584; 0.000547004339751; 
3.576265044154952; 0.000333603733452; 
4.023298174674322; 0.00028757241671; 
4.470331305193691; 0.00020049388695; 
4.917364435713059; 0.000112213798275; 
5.364397566232428; 0.000109805310785; 
5.811430696751797; 5.59392101422e-05; 
6.258463827271167; 0.000135067515657; 
6.705496957790536; 4.59093898826e-05; 
7.152530088309905; 7.25713834981e-05; 
7.599563218829274; 6.55453259242e-05; 
8.046596349348643; 8.52908051456e-05; 
8.493629479868012; 3.64189399988e-05; 
8.940662610387381; 5.8602221543e-05; 
9.38769574090675; 5.78505387239e-05; 
9.834728871426119; 3.83172227885e-05; 
10.28176200194549; 1.41238642755e-05; 
10.72879513246486; 4.06345643569e-05; 
11.17582826298423; 4.56210582342e-05; 
11.62286139350359; 7.6783268014e-05; 
12.06989452402297; 3.40106125805e-05; 
12.51692765454233; 2.91891665256e-05; 
12.9639607850617; 2.85483329208e-05; 
13.41099391558107; 1.71092378878e-05; 
13.85802704610044; 5.45268849237e-05; 
14.30506017661981; 4.77392459288e-05; 
14.75209330713918; 2.34391281992e-05; 
15.19912643765855; 4.63403339381e-05; 
15.64615956817792; 5.50861695956e-05; 
16.09319269869729; 6.0138925619e-05; 
16.54022582921666; 6.31511647953e-05; 
16.98725895973602; 5.22593109054e-05; 
17.43429209025539; 3.24006614392e-05; 
17.88132522077476; 2.21211048483e-05; 
18.32835835129413; 3.26826702803e-05; 
18.7753914818135; 4.74711923744e-05; 
19.22242461233287; 5.25470532011e-05; 
19.66945774285224; 6.11404539086e-05; 
20.11649087337161; 4.12050685554e-05; 
20.56352400389098; 1.71153296833e-05; 
21.01055713441034; 1.3516783838e-05; 
21.45759026492971; 1.04857263068e-05; 
21.90462339544908; 2.12540435314e-05; 
22.35165652596845; 2.02828414331e-05; 
