% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV7225
% Time: 2026/04/06 21:21:22
% Wave Channel 1, /dev7225/scopes/0/wave.0BWN
% Wave Channel 2, /dev7225/scopes/0/wave.1BWN
% Frequency (Hz); Wave Channel 1  Spectral Density (V/√Hz); Wave Channel 2  Spectral Density (√Hz)
0; 2.24870300293; 
0.447033130519369; 1.5908716917; 
0.8940662610387381; 0.0101007930934; 
1.341099391558107; 0.00262648006901; 
1.788132522077476; 0.00109334883746; 
2.235165652596845; 0.000565392838325; 
2.682198783116214; 0.000247589079663; 
3.129231913635584; 0.000152321139467; 
3.576265044154952; 0.00016372546088; 
4.023298174674322; 0.000157437578309; 
4.470331305193691; 5.91089228692e-05; 
4.917364435713059; 0.000130345491925; 
5.364397566232428; 0.000161601448781; 
5.811430696751797; 0.000138432049425; 
6.258463827271167; 7.62899653637e-05; 
6.705496957790536; 5.83819892199e-05; 
7.152530088309905; 6.66328342049e-05; 
7.599563218829274; 9.08531073947e-05; 
8.046596349348643; 8.22708534542e-05; 
8.493629479868012; 3.50864684151e-05; 
8.940662610387381; 4.72525134683e-05; 
9.38769574090675; 6.38911951683e-05; 
9.834728871426119; 0.000112491557957; 
10.28176200194549; 7.00352029526e-05; 
10.72879513246486; 3.58340803359e-05; 
11.17582826298423; 2.23406495934e-05; 
11.62286139350359; 9.05436536414e-06; 
12.06989452402297; 3.49818838004e-05; 
12.51692765454233; 8.39397398522e-05; 
12.9639607850617; 7.3776471254e-05; 
13.41099391558107; 0.000112430505396; 
13.85802704610044; 0.000138979317853; 
14.30506017661981; 0.000124619124108; 
14.75209330713918; 8.58610146679e-05; 
15.19912643765855; 8.55784965097e-05; 
15.64615956817792; 7.95843589003e-05; 
16.09319269869729; 7.28410159354e-05; 
16.54022582921666; 9.68300300883e-05; 
16.98725895973602; 0.000138447983772; 
17.43429209025539; 0.000130278785946; 
17.88132522077476; 8.71189040481e-05; 
18.32835835129413; 3.67298416677e-05; 
18.7753914818135; 2.39735854848e-05; 
19.22242461233287; 8.37176630739e-05; 
19.66945774285224; 7.13783883839e-05; 
20.11649087337161; 3.16558544e-05; 
20.56352400389098; 6.10355273238e-05; 
21.01055713441034; 4.0601240471e-05; 
21.45759026492971; 4.5531662181e-05; 
21.90462339544908; 7.50530525693e-05; 
22.35165652596845; 6.62847160129e-05; 
22.79868965648782; 3.53532159352e-05; 
23.24572278700719; 2.92505810648e-05; 
23.69275591752656; 4.62559728476e-05; 
24.13978904804593; 2.83337667497e-05; 
24.5868221785653; 6.74639813951e-05; 
25.03385530908467; 2.8135113098e-05; 
25.48088843960404; 2.21578866331e-05; 
25.92792157012341; 5.3274219681e-05; 
26.37495470064277; 3.5583449062e-05; 
26.82198783116214; 2.57525825873e-05; 
27.26902096168151; 3.79458178941e-05; 
27.71605409220088; 8.84569017217e-05; 
28.16308722272025; 2.18994864554e-05; 
28.61012035323962; 8.81083324202e-05; 
29.05715348375899; 7.90069680079e-05; 
29.50418661427836; 3.99215641664e-05; 
29.95121974479773; 9.57030060817e-05; 
30.39825287531709; 0.000106427134597; 
30.84528600583646; 0.000104642414954; 
31.29231913635583; 9.94599613477e-05; 
31.7393522668752; 0.000122070574434; 
32.18638539739457; 7.88836478023e-05; 
32.63341852791394; 5.81189669902e-05; 
33.08045165843331; 6.46850967314e-05; 
33.52748478895268; 3.99099517381e-05; 
33.97451791947205; 3.41522718372e-05; 
34.42155104999141; 3.45858425135e-05; 
34.86858418051079; 5.38999993296e-05; 
35.31561731103015; 5.74616642552e-05; 
35.76265044154952; 6.58528806525e-05; 
36.20968357206889; 0.000102672958747; 
36.65671670258826; 5.26041294506e-05; 
37.10374983310763; 5.49323049199e-05; 
37.550782963627; 2.53599519056e-05; 
37.99781609414637; 5.75591584493e-05; 
38.44484922466574; 4.18185118178e-05; 
38.89188235518511; 5.82049724471e-05; 
39.33891548570448; 4.554487532e-05; 
39.78594861622385; 3.65621126548e-05; 
40.23298174674321; 8.89761795406e-05; 
40.68001487726259; 4.89771227876e-05; 
41.12704800778195; 0.000151626460138; 
41.57408113830132; 0.000125270351418; 
42.02111426882069; 6.08496920904e-05; 
42.46814739934006; 3.4013435652e-05; 
42.91518052985943; 1.47612181536e-05; 
43.3622136603788; 3.29959257215e-05; 
43.80924679089816; 8.00222042017e-05; 
44.25627992141754; 5.51536504645e-05; 
44.7033130519369; 5.70246957068e-05; 
45.15034618245627; 5.08046177856e-05; 
45.59737931297564; 8.67986309459e-05; 
46.04441244349501; 5.57708663109e-05; 
46.49144557401438; 2.46474428423e-05; 
46.93847870453375; 2.61362711171e-05; 
47.38551183505312; 1.72746567841e-05; 
47.83254496557249; 7.52397609176e-05; 
48.27957809609186; 3.77308315365e-05; 
48.72661122661123; 4.18189119955e-05; 
49.1736443571306; 4.62665921077e-05; 
49.62067748764996; 9.57047996053e-06; 
50.06771061816934; 5.37645464647e-05; 
50.5147437486887; 6.25593529548e-05; 
50.96177687920807; 2.0503783162e-05; 
51.40881000972744; 3.34886572091e-05; 
51.85584314024681; 4.43386124971e-05; 
52.30287627076618; 8.39125204948e-05; 
52.74990940128555; 5.54005637241e-05; 
53.19694253180491; 0.00010422662308; 
53.64397566232429; 0.000147254031617; 
54.09100879284365; 9.51259207795e-05; 
54.53804192336302; 1.53738674271e-05; 
54.98507505388239; 6.13155643805e-05; 
55.43210818440176; 3.7611091102e-05; 
55.87914131492113; 2.11493534152e-05; 
56.3261744454405; 7.81428825576e-05; 
56.77320757595987; 9.09713853616e-05; 
57.22024070647924; 9.31778049562e-05; 
57.66727383699861; 7.45429933886e-05; 
58.11430696751798; 1.16510464068e-05; 
58.56134009803735; 5.65721456951e-05; 
59.00837322855671; 1.91743638425e-05; 
59.45540635907609; 0.00035598987597; 
59.90243948959545; 0.000651417882182; 
60.34947262011482; 0.00038003269583; 
