Type;FSVA3030;
Version;2.20SP2;
Date;07.Apr 2026;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;2500000.000000;Hz
Freq Offset;0.000000;Hz
Start;0.000000;Hz
Stop;5000000.000000;Hz
Span;5000000.000000;Hz
Ref Level;0.000078;V
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;1.000000;Hz
VBW;50000.000000;Hz
SWT;58.600000;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;93.000000;%
Level Range;120.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;V;
Trace;1;
Trace Mode;CLR/WRITE;
Detector;RMS;
Values;15000;
0;9.7435508905618917197e-07;
333.35555703713578168;2.3089551604016378406e-08;
666.71111407427156337;1.0928881799543432862e-08;
1000.0666711114073451;1.411761019198820577e-08;
1333.4222281485431267;2.3844737739864285686e-08;
1666.7777851856790221;3.250035618407309812e-08;
2000.1333422228149175;4.3298598484398098662e-08;
2333.4888992599508128;5.7285664212258780026e-08;
2666.8444562970867082;6.1796477268671878846e-08;
3000.2000133342226036;6.5883732247584703146e-08;
3333.555570371358499;6.8865666946749115596e-08;
3666.9111274084943943;6.3383133408478897763e-08;
4000.2666844456302897;6.039387301370879868e-08;
4333.6222414827661851;5.7471435610523258219e-08;
4666.9777985199016257;5.5594487236021450371e-08;
5000.3333555570370663;5.6629382072514999891e-08;
5333.6889125941725069;5.8803589553235724452e-08;
5667.0444696313079476;5.6268618209287524223e-08;
6000.4000266684433882;5.4345154154589181417e-08;
6333.7555837055788288;5.6180020635565597331e-08;
6667.1111407427142694;5.0785480709691910306e-08;
7000.4666977798497101;4.8407098773850520956e-08;
7333.8222548169851507;4.9855895412065365235e-08;
7667.1778118541205913;5.2370467074069892988e-08;
8000.5333688912560319;4.8467512669958523475e-08;
8333.8889259283914726;5.0307580323760703322e-08;
8667.2444829655269132;4.7661501412221696228e-08;
9000.6000400026623538;4.5323638175887026591e-08;
9333.9555970397977944;4.6807016929051314946e-08;
9667.311154076933235;4.724576996295581921e-08;
10000.666711114068676;4.484305904384200403e-08;
10334.022268151204116;4.7507104028454705258e-08;
10667.377825188339557;4.6230482553255569655e-08;
11000.733382225474998;4.4727642034558812156e-08;
11334.088939262610438;4.3696633866829870385e-08;
11667.444496299745879;4.4824787437391933054e-08;
12000.800053336881319;4.7871534292198703042e-08;
12334.15561037401676;4.3211286993027897552e-08;
12667.511167411152201;4.1806007544664680609e-08;
13000.866724448287641;4.5595722752977962955e-08;
13334.222281485423082;4.2961282531450706301e-08;
13667.577838522558523;4.5819827931836698554e-08;
14000.933395559693963;4.2461941518467938295e-08;
14334.288952596829404;4.2199367555895150872e-08;
14667.644509633964844;4.3848814357261289842e-08;
15001.000066671100285;4.2531148380930972053e-08;
15334.355623708235726;4.1285776575250565656e-08;
15667.711180745371166;4.2160390734125030576e-08;
16001.066737782506607;4.2993292481696698815e-08;
16334.422294819642048;4.2177280334954048158e-08;
16667.777851856779307;4.1410348927684026421e-08;
17001.133408893914748;4.1586407206750664045e-08;
17334.488965931050188;4.0130483824896145961e-08;
17667.844522968185629;4.1101820613675954519e-08;
18001.20008000532107;4.182892610060662264e-08;
18334.55563704245651;4.1660261018705568858e-08;
18667.911194079591951;3.9070478408120834501e-08;
19001.266751116727391;3.8479978314853724441e-08;
19334.622308153862832;4.0327943651163877803e-08;
19667.977865190998273;3.8620569853264896665e-08;
20001.333422228133713;3.759833333560891333e-08;
20334.688979265269154;3.8480990838252182584e-08;
20668.044536302404595;3.821294569661404239e-08;
21001.400093339540035;3.7169751720966814901e-08;
21334.755650376675476;3.8940903834827622632e-08;
21668.111207413810916;3.7513029127467234503e-08;
22001.466764450946357;3.6390741087188871461e-08;
22334.822321488081798;3.6462473929077532375e-08;
22668.177878525217238;3.7142076081408958999e-08;
23001.533435562352679;4.0424833258612125064e-08;
23334.88899259948812;3.6442944661985166022e-08;
23668.24454963662356;3.6443775996986005339e-08;
24001.600106673759001;3.8939809599014552077e-08;
24334.955663710894441;3.640640500179870287e-08;
24668.311220748029882;3.6446017759317328455e-08;
25001.666777785165323;3.8189323703363697859e-08;
25335.022334822300763;3.6239161005369169288e-08;
25668.377891859436204;3.5754897709239230608e-08;
26001.733448896571645;3.5147575516703000176e-08;
26335.089005933707085;3.4398979664729267824e-08;
26668.444562970842526;3.4609190180390214664e-08;
27001.800120007977966;3.5267071041289455025e-08;
27335.155677045113407;3.517654434403993946e-08;
27668.511234082248848;3.5226015882017236436e-08;
28001.866791119384288;3.3999338455714678275e-08;
28335.222348156519729;3.3964177248435589718e-08;
28668.57790519365517;3.3298881874088692712e-08;
29001.93346223079061;3.5093897565730003407e-08;
29335.289019267926051;3.3344424110737236333e-08;
29668.644576305061491;3.6213705811860563699e-08;
30002.000133342196932;3.8884166997377178632e-08;
30335.355690379332373;3.3687268086168842274e-08;
30668.711247416467813;3.4385202241082879482e-08;
31002.066804453603254;3.4235302592833249946e-08;
31335.422361490738695;3.4350186695064621745e-08;
31668.777918527874135;3.3620995765204497729e-08;
32002.133475565009576;3.3050206127427372849e-08;
32335.489032602145016;3.2814799766356372857e-08;
32668.844589639280457;3.2316687992306469823e-08;
33002.200146676419536;3.299156148273141298e-08;
33335.555703713558614;3.3939901555868345895e-08;
33668.911260750697693;3.3210199035238474607e-08;
34002.266817787836771;3.306524831714341417e-08;
34335.62237482497585;3.2368109970093428274e-08;
34668.977931862114929;3.5804429643349067192e-08;
35002.333488899254007;3.828457550980601809e-08;
35335.689045936393086;5.3096744778713400592e-08;
35669.044602973532164;5.7142237608331925003e-08;
36002.400160010671243;7.9704413735726120649e-08;
36335.755717047810322;7.212217667529330356e-08;
36669.1112740849494;9.5638839070488756988e-08;
37002.466831122088479;8.3536988881860452238e-08;
37335.822388159227557;7.962016468354704557e-08;
37669.177945196366636;6.0064074602905748179e-08;
38002.533502233505715;5.2998242239254977903e-08;
38335.889059270644793;4.7429718819103072747e-08;
38669.244616307783872;5.1962839364705359912e-08;
39002.60017334492295;5.9855302936284715543e-08;
39335.955730382062029;7.8000923053878068458e-08;
39669.311287419201108;8.0259411561200977303e-08;
40002.666844456340186;9.1419927628066943726e-08;
40336.022401493479265;8.3210515811060759006e-08;
40669.377958530618344;9.0176023093135881936e-08;
41002.733515567757422;8.2471807161255128449e-08;
41336.089072604896501;8.8388830477015289944e-08;
41669.444629642035579;8.0295379234485153574e-08;
42002.800186679174658;7.8771371647690102691e-08;
42336.155743716313737;5.1980187265598942759e-08;
42669.511300753452815;3.6643623246845891117e-08;
43002.866857790591894;3.3052472758754447568e-08;
43336.222414827730972;3.1086347718201068346e-08;
43669.577971864870051;3.2072982492081791861e-08;
44002.93352890200913;3.2676684469379324582e-08;
44336.289085939148208;3.0117366378590304521e-08;
44669.644642976287287;2.913863106357439392e-08;
45003.000200013426365;2.9399833678667164349e-08;
45336.355757050565444;2.8110054728358591092e-08;
45669.711314087704523;2.8190513035042386036e-08;
46003.066871124843601;2.8888882397382076306e-08;
46336.42242816198268;2.8857332523557488457e-08;
46669.777985199121758;2.8736577561971898831e-08;
47003.133542236260837;2.6221323778941041382e-08;
47336.489099273399916;2.8030759935404603311e-08;
47669.844656310538994;3.0099961634277860867e-08;
48003.200213347678073;3.0180604682072953437e-08;
48336.555770384817151;2.8241915472904111084e-08;
48669.91132742195623;2.7098785437829064904e-08;
49003.266884459095309;2.7160121263136716152e-08;
49336.622441496234387;2.8177838728993265249e-08;
49669.977998533373466;2.8467612267490949307e-08;
50003.333555570512544;2.7388814771711622598e-08;
50336.689112607651623;2.7725407747425379057e-08;
50670.044669644790702;2.8062194346034630144e-08;
51003.40022668192978;2.4594706715674874431e-08;
51336.755783719068859;2.5453660512653186743e-08;
51670.111340756207937;2.633761653214605758e-08;
52003.466897793347016;2.7066146657261924702e-08;
52336.822454830486095;2.6571797206997871399e-08;
52670.178011867625173;2.5126366764993690595e-08;
53003.533568904764252;2.6821437515422985598e-08;
53336.88912594190333;2.4546752186438425269e-08;
53670.244682979042409;2.734564041872999951e-08;
54003.600240016181488;2.597088055722451827e-08;
54336.955797053320566;2.5653468682662605715e-08;
54670.311354090459645;2.7347562436830230581e-08;
55003.666911127598723;2.7423768145240501326e-08;
55337.022468164737802;2.7092120546967635164e-08;
55670.378025201876881;2.6293236032870481722e-08;
56003.733582239015959;2.701166401664067962e-08;
56337.089139276155038;2.6104949313321412774e-08;
56670.444696313294116;2.705911050782106031e-08;
57003.800253350433195;2.6023995403079425159e-08;
57337.155810387572274;2.6417271925538443611e-08;
57670.511367424711352;2.5443871010111251962e-08;
58003.866924461850431;2.4874754700476842117e-08;
58337.222481498989509;2.4321359148871124489e-08;
