Type;FSVA3030;
Version;2.20SP2;
Date;07.Apr 2026;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;2500000.000000;Hz
Freq Offset;0.000000;Hz
Start;0.000000;Hz
Stop;5000000.000000;Hz
Span;5000000.000000;Hz
Ref Level;0.000078;V
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;1.000000;Hz
VBW;50000.000000;Hz
SWT;58.600000;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;93.000000;%
Level Range;120.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;V;
Trace;1;
Trace Mode;CLR/WRITE;
Detector;RMS;
Values;15000;
0;9.3310688953351927921e-07;
333.35555703713578168;2.0219520280306824134e-08;
666.71111407427156337;1.1679595957048150012e-08;
1000.0666711114073451;1.4648360746605249005e-08;
1333.4222281485431267;2.3115811487173232308e-08;
1666.7777851856790221;3.1099840924753152649e-08;
2000.1333422228149175;4.1811809126102161827e-08;
2333.4888992599508128;5.3825999657419743016e-08;
2666.8444562970867082;6.5894035117253224598e-08;
3000.2000133342226036;6.1469819456760887988e-08;
3333.555570371358499;6.0139569768580258824e-08;
3666.9111274084943943;6.543170627537620021e-08;
4000.2666844456302897;6.2535924882922699908e-08;
4333.6222414827661851;6.1588721678162983153e-08;
4666.9777985199016257;5.4003020721893335576e-08;
5000.3333555570370663;5.8658216062212886754e-08;
5333.6889125941725069;5.1916490662051728577e-08;
5667.0444696313079476;5.4075073308013088536e-08;
6000.4000266684433882;5.4136759075618101633e-08;
6333.7555837055788288;5.1739856843369125272e-08;
6667.1111407427142694;5.3723407944517020951e-08;
7000.4666977798497101;5.2291312613306217827e-08;
7333.8222548169851507;5.1419000612895615632e-08;
7667.1778118541205913;4.9350056485764071112e-08;
8000.5333688912560319;4.8985384637489914894e-08;
8333.8889259283914726;4.9066684937315585557e-08;
8667.2444829655269132;4.8557510012869897764e-08;
9000.6000400026623538;4.8038252487003774149e-08;
9333.9555970397977944;4.6381380514048942132e-08;
9667.311154076933235;4.7933387037346619763e-08;
10000.666711114068676;4.69456935547896137e-08;
10334.022268151204116;4.8009738407017721329e-08;
10667.377825188339557;4.5952187832654090016e-08;
11000.733382225474998;4.7464393304608165636e-08;
11334.088939262610438;4.3466108934353542281e-08;
11667.444496299745879;4.6691219779404491419e-08;
12000.800053336881319;4.7033111627570178825e-08;
12334.15561037401676;4.5024375339153266395e-08;
12667.511167411152201;4.4884753691576406709e-08;
13000.866724448287641;4.4244444552532513626e-08;
13334.222281485423082;4.6852182578049905715e-08;
13667.577838522558523;4.3646920744322414976e-08;
14000.933395559693963;4.5570175188913708553e-08;
14334.288952596829404;4.6729212499485583976e-08;
14667.644509633964844;4.3291297657788163633e-08;
15001.000066671100285;4.4033843238366898731e-08;
15334.355623708235726;4.270184206234262092e-08;
15667.711180745371166;4.2349530104957011645e-08;
16001.066737782506607;4.0753544539029462612e-08;
16334.422294819642048;4.068487413633192773e-08;
16667.777851856779307;4.0894470032526442083e-08;
17001.133408893914748;4.1177635523581557209e-08;
17334.488965931050188;4.1366071457105135778e-08;
17667.844522968185629;4.293042366043664515e-08;
18001.20008000532107;4.0589853256278729532e-08;
18334.55563704245651;4.0753043606400751742e-08;
18667.911194079591951;3.8817688619019463658e-08;
19001.266751116727391;3.9492523029593940009e-08;
19334.622308153862832;3.922266600397961156e-08;
19667.977865190998273;3.6812991766055347398e-08;
20001.333422228133713;3.813167026578412333e-08;
20334.688979265269154;3.8989778516906881123e-08;
20668.044536302404595;3.5002649667603691341e-08;
21001.400093339540035;3.8758066978061833652e-08;
21334.755650376675476;3.9055588985092981602e-08;
21668.111207413810916;3.8435185700791407726e-08;
22001.466764450946357;3.8699557336485668202e-08;
22334.822321488081798;3.5834759160024987068e-08;
22668.177878525217238;3.6080606946597981732e-08;
23001.533435562352679;3.6845666073759275605e-08;
23334.88899259948812;3.7759445348228837247e-08;
23668.24454963662356;3.7659017237956504687e-08;
24001.600106673759001;3.9284039132780890213e-08;
24334.955663710894441;3.5941180698273456073e-08;
24668.311220748029882;3.5472673687308997614e-08;
25001.666777785165323;3.6427135086114503792e-08;
25335.022334822300763;3.6754833843133383198e-08;
25668.377891859436204;3.4579411334334508865e-08;
26001.733448896571645;3.5670641551632797928e-08;
26335.089005933707085;3.5270165454903690261e-08;
26668.444562970842526;3.3289698109228993417e-08;
27001.800120007977966;3.4661699288562886068e-08;
27335.155677045113407;3.4748271815487896674e-08;
27668.511234082248848;3.6390613189496434643e-08;
28001.866791119384288;3.3105120422760592191e-08;
28335.222348156519729;3.2120912152322489419e-08;
28668.57790519365517;3.4992876152273311163e-08;
29001.93346223079061;3.4355196021351730451e-08;
29335.289019267926051;3.6302754580219698255e-08;
29668.644576305061491;3.8793420031879577436e-08;
30002.000133342196932;3.8281346093071988435e-08;
30335.355690379332373;3.4566351558851238224e-08;
30668.711247416467813;3.4639906942857123795e-08;
31002.066804453603254;3.365000722510558262e-08;
31335.422361490738695;3.4350428279594780179e-08;
31668.777918527874135;3.3304203839179535862e-08;
32002.133475565009576;3.3978441393855973729e-08;
32335.489032602145016;3.2569285934869185439e-08;
32668.844589639280457;3.2185358378455930506e-08;
33002.200146676419536;3.1751920204214911791e-08;
33335.555703713558614;3.3612607808208849747e-08;
33668.911260750697693;3.5322067049037286779e-08;
34002.266817787836771;3.6831817595839311252e-08;
34335.62237482497585;3.6025760152824659599e-08;
34668.977931862114929;3.5883832794070258387e-08;
35002.333488899254007;4.0026282732696927269e-08;
35335.689045936393086;6.2348675555767840706e-08;
35669.044602973532164;7.5262342136284132721e-08;
36002.400160010671243;8.1772412841019104235e-08;
36335.755717047810322;7.9667877628253336297e-08;
36669.1112740849494;8.7306560203614935745e-08;
37002.466831122088479;9.1722839101748832036e-08;
37335.822388159227557;9.2410047614066570532e-08;
37669.177945196366636;7.0807509189307893394e-08;
38002.533502233505715;5.5459484116227031336e-08;
38335.889059270644793;4.5915633961612911662e-08;
38669.244616307783872;4.6929695685093975044e-08;
39002.60017334492295;5.7440850298462464707e-08;
39335.955730382062029;6.5845206620451790513e-08;
39669.311287419201108;7.7762585704022058053e-08;
40002.666844456340186;9.7131902521141455509e-08;
40336.022401493479265;8.3719889687472459627e-08;
40669.377958530618344;8.9083528109767939895e-08;
41002.733515567757422;8.0255041723376052687e-08;
41336.089072604896501;8.6652427455646829912e-08;
41669.444629642035579;7.5455496073573158355e-08;
42002.800186679174658;6.6599746162410156103e-08;
42336.155743716313737;4.0258289146777315182e-08;
42669.511300753452815;3.5212281090934993699e-08;
43002.866857790591894;3.1682773737884417642e-08;
43336.222414827730972;3.0287306884702047682e-08;
43669.577971864870051;3.1468495365061244229e-08;
44002.93352890200913;3.1215552809271684964e-08;
44336.289085939148208;3.0264278194636062835e-08;
44669.644642976287287;2.9588120398216233298e-08;
45003.000200013426365;2.9744102292283969291e-08;
45336.355757050565444;2.9801320522437890759e-08;
45669.711314087704523;2.8672234364535142959e-08;
46003.066871124843601;2.7417890180458925897e-08;
46336.42242816198268;2.8314294908682313689e-08;
46669.777985199121758;2.797138698440448934e-08;
47003.133542236260837;2.7830813209561711119e-08;
47336.489099273399916;2.862558012850513478e-08;
47669.844656310538994;2.933132492444201489e-08;
48003.200213347678073;2.8216822656190743146e-08;
48336.555770384817151;2.8036030386147103854e-08;
48669.91132742195623;2.7064674057442061894e-08;
49003.266884459095309;2.7243364897344690689e-08;
49336.622441496234387;2.6401682617915867013e-08;
49669.977998533373466;2.6921798124135420949e-08;
50003.333555570512544;2.5590859209501104488e-08;
50336.689112607651623;2.8522675776798678271e-08;
50670.044669644790702;2.7107974531759282399e-08;
51003.40022668192978;2.8553909459105852875e-08;
51336.755783719068859;2.5513337220672838157e-08;
51670.111340756207937;2.5180806773050790071e-08;
52003.466897793347016;2.6694284116501876269e-08;
52336.822454830486095;2.804415721868736e-08;
52670.178011867625173;2.7079273934305092553e-08;
53003.533568904764252;2.5192354868863731099e-08;
53336.88912594190333;2.7179547501532397291e-08;
53670.244682979042409;2.7740364672013129166e-08;
54003.600240016181488;2.6096467209413276578e-08;
54336.955797053320566;2.593336034806270618e-08;
54670.311354090459645;2.6406691944202975719e-08;
55003.666911127598723;2.7489511111866704596e-08;
55337.022468164737802;2.6798028684993369097e-08;
55670.378025201876881;2.6408873310401759227e-08;
56003.733582239015959;2.623003148016778141e-08;
56337.089139276155038;2.5538762216115173942e-08;
56670.444696313294116;2.6329104230171651579e-08;
57003.800253350433195;2.5808240877722710138e-08;
57337.155810387572274;2.7261798152267147088e-08;
57670.511367424711352;2.5661085700789953989e-08;
58003.866924461850431;2.6852882584194048832e-08;
58337.222481498989509;2.5491742050576249312e-08;
