Type;FSVA3030;
Version;2.20SP2;
Date;07.Apr 2026;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;2500000.000000;Hz
Freq Offset;0.000000;Hz
Start;0.000000;Hz
Stop;5000000.000000;Hz
Span;5000000.000000;Hz
Ref Level;0.000078;V
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;1.000000;Hz
VBW;50000.000000;Hz
SWT;58.600000;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;93.000000;%
Level Range;120.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;V;
Trace;1;
Trace Mode;CLR/WRITE;
Detector;RMS;
Values;15000;
0;1.0001695045502856374e-06;
333.35555703713578168;2.1046265175073131104e-08;
666.71111407427156337;1.0091520508126450295e-08;
1000.0666711114073451;1.4476652765438302595e-08;
1333.4222281485431267;2.2975934044211498986e-08;
1666.7777851856790221;2.9707443616189266322e-08;
2000.1333422228149175;4.2541312694766020286e-08;
2333.4888992599508128;5.5574957968929084018e-08;
2666.8444562970867082;5.9875183922031283146e-08;
3000.2000133342226036;6.4981641401118395152e-08;
3333.555570371358499;6.3716605325225827983e-08;
3666.9111274084943943;6.4180227354881935753e-08;
4000.2666844456302897;6.0734549833796336316e-08;
4333.6222414827661851;5.9097700955135223921e-08;
4666.9777985199016257;5.6713108875783291296e-08;
5000.3333555570370663;5.4222994094743626192e-08;
5333.6889125941725069;5.505121336568663537e-08;
5667.0444696313079476;5.5270891863301585545e-08;
6000.4000266684433882;5.3869136706907738699e-08;
6333.7555837055788288;5.3749179329543039785e-08;
6667.1111407427142694;5.2871680367161388858e-08;
7000.4666977798497101;5.2076799761380243581e-08;
7333.8222548169851507;4.9245265643094171537e-08;
7667.1778118541205913;5.0873882884161503171e-08;
8000.5333688912560319;4.9859746553693184978e-08;
8333.8889259283914726;4.7921684398488650913e-08;
8667.2444829655269132;4.6534079700677466462e-08;
9000.6000400026623538;4.9750205732834729133e-08;
9333.9555970397977944;4.9502872911943995859e-08;
9667.311154076933235;4.726959801359953417e-08;
10000.666711114068676;4.6493795480273547582e-08;
10334.022268151204116;4.5699007245048051118e-08;
10667.377825188339557;4.6622698590681466158e-08;
11000.733382225474998;4.5626972422496692161e-08;
11334.088939262610438;4.5648057778180373134e-08;
11667.444496299745879;4.2377809705840263632e-08;
12000.800053336881319;4.6091894745359240915e-08;
12334.15561037401676;4.4071764904174415278e-08;
12667.511167411152201;4.5876692666979579371e-08;
13000.866724448287641;4.3797616200436095824e-08;
13334.222281485423082;4.3950226569222650141e-08;
13667.577838522558523;4.5193246478447690606e-08;
14000.933395559693963;4.3475122168956659152e-08;
14334.288952596829404;4.3406437555404409068e-08;
14667.644509633964844;4.4109253138913118164e-08;
15001.000066671100285;4.289197974571834493e-08;
15334.355623708235726;4.0149878088868717896e-08;
15667.711180745371166;3.9246859984132242971e-08;
16001.066737782506607;4.3536722671433381038e-08;
16334.422294819642048;3.9814004537674918538e-08;
16667.777851856779307;4.2484924023256098735e-08;
17001.133408893914748;4.1265693084824306425e-08;
17334.488965931050188;4.1343476198107964592e-08;
17667.844522968185629;3.9628318404538731556e-08;
18001.20008000532107;3.9293908571380598005e-08;
18334.55563704245651;3.9996479017645469867e-08;
18667.911194079591951;4.02938802324115386e-08;
19001.266751116727391;4.1201296596682368545e-08;
19334.622308153862832;3.9844998411808774108e-08;
19667.977865190998273;3.9672272578172851354e-08;
20001.333422228133713;4.1743774659153132234e-08;
20334.688979265269154;3.7034116218137569376e-08;
20668.044536302404595;3.8160084869787169737e-08;
21001.400093339540035;3.6632165745231759502e-08;
21334.755650376675476;3.6785127832672515069e-08;
21668.111207413810916;3.7031512079011008609e-08;
22001.466764450946357;3.5664879050045783515e-08;
22334.822321488081798;3.9043719368692109128e-08;
22668.177878525217238;3.8133212143520722748e-08;
23001.533435562352679;3.7173798261846968671e-08;
23334.88899259948812;3.8640454391725143068e-08;
23668.24454963662356;3.5670641551632797928e-08;
24001.600106673759001;3.9255411365957115777e-08;
24334.955663710894441;3.5122209141036364599e-08;
24668.311220748029882;3.3508904095924663125e-08;
25001.666777785165323;3.505292411887239723e-08;
25335.022334822300763;3.3816291988841840066e-08;
25668.377891859436204;3.5029533052011174732e-08;
26001.733448896571645;3.4376082425069398596e-08;
26335.089005933707085;3.5804994524823996471e-08;
26668.444562970842526;3.5566834810651926091e-08;
27001.800120007977966;3.4456313358077750308e-08;
27335.155677045113407;3.6301731398680203711e-08;
27668.511234082248848;3.79179816434316308e-08;
28001.866791119384288;3.4995210285160283092e-08;
28335.222348156519729;3.6115043400286594988e-08;
28668.57790519365517;3.4425458039777367958e-08;
29001.93346223079061;3.6157576488449194585e-08;
29335.289019267926051;3.5864800906892924104e-08;
29668.644576305061491;3.7774636751919388189e-08;
30002.000133342196932;3.8837402627223127638e-08;
30335.355690379332373;3.5931648767473234329e-08;
30668.711247416467813;3.4341496757406275719e-08;
31002.066804453603254;3.3206116967221532832e-08;
31335.422361490738695;3.361142830726748798e-08;
31668.777918527874135;3.308291240955441026e-08;
32002.133475565009576;3.3121292375426492072e-08;
32335.489032602145016;3.3327321347087490722e-08;
32668.844589639280457;3.4789927383371832548e-08;
33002.200146676419536;3.246007196366917924e-08;
33335.555703713558614;3.4170110296827260754e-08;
33668.911260750697693;3.4282365390936320182e-08;
34002.266817787836771;3.4064147058643357013e-08;
34335.62237482497585;3.4335101872784434818e-08;
34668.977931862114929;3.5246443985670339316e-08;
35002.333488899254007;3.7651542328376308433e-08;
35335.689045936393086;5.310644368705652596e-08;
35669.044602973532164;6.7416088711524935206e-08;
36002.400160010671243;7.4347205725189269288e-08;
36335.755717047810322;8.6917097519290109631e-08;
36669.1112740849494;8.6587604641863435972e-08;
37002.466831122088479;9.8286832894700637553e-08;
37335.822388159227557;8.3068989908952062251e-08;
37669.177945196366636;6.3607451750158361392e-08;
38002.533502233505715;5.7824976806841732468e-08;
38335.889059270644793;4.8554948506307482603e-08;
38669.244616307783872;4.8303206767741357908e-08;
39002.60017334492295;5.8094084209869834012e-08;
39335.955730382062029;7.6877256560692330822e-08;
39669.311287419201108;8.7677129556595900794e-08;
40002.666844456340186;9.573069803536782274e-08;
40336.022401493479265;8.8842149637002876261e-08;
40669.377958530618344;8.2970252890390838729e-08;
41002.733515567757422;8.5655351256264111726e-08;
41336.089072604896501;8.130272988182696281e-08;
41669.444629642035579;8.2886629115819232538e-08;
42002.800186679174658;9.1390539580515905982e-08;
42336.155743716313737;5.2132449468444974627e-08;
42669.511300753452815;3.4934156900590096484e-08;
43002.866857790591894;3.2781038328266731696e-08;
43336.222414827730972;2.9828242986695840955e-08;
43669.577971864870051;3.0072268231151610962e-08;
44002.93352890200913;3.1506829145655501634e-08;
44336.289085939148208;3.2161679541786725167e-08;
44669.644642976287287;3.0635295189540556748e-08;
45003.000200013426365;2.9677398316607650486e-08;
45336.355757050565444;2.9512433386003067426e-08;
45669.711314087704523;2.6665693653171729238e-08;
46003.066871124843601;2.957097322564550268e-08;
46336.42242816198268;2.7576186667488400417e-08;
46669.777985199121758;2.7535039137660533015e-08;
47003.133542236260837;2.8477865399167967553e-08;
47336.489099273399916;2.8287200137810941669e-08;
47669.844656310538994;2.8404418372929285397e-08;
48003.200213347678073;2.9184890948386055243e-08;
48336.555770384817151;2.7451145356849337986e-08;
48669.91132742195623;2.8080391345497446309e-08;
49003.266884459095309;2.6960133681086517754e-08;
49336.622441496234387;2.5990004814957501367e-08;
49669.977998533373466;2.7964851767592335818e-08;
50003.333555570512544;2.7908610533700084488e-08;
50336.689112607651623;2.6558122812048168271e-08;
50670.044669644790702;2.6600240232710348209e-08;
51003.40022668192978;2.6570068811793134955e-08;
51336.755783719068859;2.6693019350432223291e-08;
51670.111340756207937;2.534505583184909483e-08;
52003.466897793347016;2.7308196592912281631e-08;
52336.822454830486095;2.4778019636073622678e-08;
52670.178011867625173;2.7477874198211793555e-08;
53003.533568904764252;2.6680641695975282346e-08;
53336.88912594190333;2.6393706775706959888e-08;
53670.244682979042409;2.5591308627781472751e-08;
54003.600240016181488;2.6170518196977354819e-08;
54336.955797053320566;2.6276520515011725365e-08;
54670.311354090459645;2.8386610395614297886e-08;
55003.666911127598723;2.7053216555827930279e-08;
55337.022468164737802;2.6591642665607650997e-08;
55670.378025201876881;2.7117023293499187275e-08;
56003.733582239015959;2.6195035474074757076e-08;
56337.089139276155038;2.689201750172287575e-08;
56670.444696313294116;2.6447034784382594808e-08;
57003.800253350433195;2.6841375344588414009e-08;
57337.155810387572274;2.6822803533832484391e-08;
57670.511367424711352;2.5624823152270437276e-08;
58003.866924461850431;2.708379298610452679e-08;
58337.222481498989509;2.3874456189787451876e-08;
