Type;FSVA3030;
Version;2.20SP2;
Date;07.Apr 2026;
Mode;ANALYZER;
Preamplifier;ON;
Transducer;OFF;
Center Freq;2500000.000000;Hz
Freq Offset;0.000000;Hz
Start;0.000000;Hz
Stop;5000000.000000;Hz
Span;5000000.000000;Hz
Ref Level;0.000078;V
Level Offset;0.000000;dB
Rf Att;0.000000;dB
El Att;0.000000;dB
RBW;1.000000;Hz
VBW;50000.000000;Hz
SWT;58.600000;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;93.000000;%
Level Range;120.000000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;V;
Trace;1;
Trace Mode;CLR/WRITE;
Detector;RMS;
Values;15000;
0;9.2172689392100437544e-07;
333.35555703713578168;1.790338011176118016e-08;
666.71111407427156337;1.0612429157674796443e-08;
1000.0666711114073451;1.4278084492502784997e-08;
1333.4222281485431267;2.1577008624262816738e-08;
1666.7777851856790221;3.1169960834631638136e-08;
2000.1333422228149175;4.2974114933258533711e-08;
2333.4888992599508128;5.3954089196395216277e-08;
2666.8444562970867082;6.3310466202892712317e-08;
3000.2000133342226036;6.4740873995106085204e-08;
3333.555570371358499;6.5552164585369609995e-08;
3666.9111274084943943;6.4329341853408550378e-08;
4000.2666844456302897;6.0057217865505663212e-08;
4333.6222414827661851;5.856194462694475078e-08;
4666.9777985199016257;5.714604967010927794e-08;
5000.3333555570370663;5.4885024525219705538e-08;
5333.6889125941725069;5.4107857749841059558e-08;
5667.0444696313079476;5.538723968356862315e-08;
6000.4000266684433882;5.4638366719927944359e-08;
6333.7555837055788288;4.9695263015792079386e-08;
6667.1111407427142694;5.5238764673504192615e-08;
7000.4666977798497101;4.7210178877321595792e-08;
7333.8222548169851507;5.3616492579067198676e-08;
7667.1778118541205913;5.4116128467285307124e-08;
8000.5333688912560319;4.8839051913773801061e-08;
8333.8889259283914726;4.8054459966806462035e-08;
8667.2444829655269132;4.9504091492735824431e-08;
9000.6000400026623538;5.0281339980529082823e-08;
9333.9555970397977944;5.147856541043438483e-08;
9667.311154076933235;4.8438913324844179442e-08;
10000.666711114068676;4.7247844747744238703e-08;
10334.022268151204116;4.7297920247046931763e-08;
10667.377825188339557;4.6208803894387528999e-08;
11000.733382225474998;4.3041659125719888834e-08;
11334.088939262610438;4.5691461281194278854e-08;
11667.444496299745879;4.325077895828144392e-08;
12000.800053336881319;4.2758966145584054175e-08;
12334.15561037401676;4.5175781338002707344e-08;
12667.511167411152201;4.4683346800411527511e-08;
13000.866724448287641;4.3292590845567247015e-08;
13334.222281485423082;4.5425029071566314087e-08;
13667.577838522558523;4.555320742838375736e-08;
14000.933395559693963;4.5348006239009919227e-08;
14334.288952596829404;4.3401175986446105526e-08;
14667.644509633964844;4.3982510078421910293e-08;
15001.000066671100285;4.2770537334035907406e-08;
15334.355623708235726;4.4694338896533736261e-08;
15667.711180745371166;4.2126334420800048974e-08;
16001.066737782506607;4.2742293260289443424e-08;
16334.422294819642048;4.4369524943022042862e-08;
16667.777851856779307;4.1739596667866862845e-08;
17001.133408893914748;4.3148858708264015149e-08;
17334.488965931050188;4.5227636746858479455e-08;
17667.844522968185629;4.0743238116647262359e-08;
18001.20008000532107;3.9314553390568107716e-08;
18334.55563704245651;3.8292981230370060075e-08;
18667.911194079591951;4.1461742483761554467e-08;
19001.266751116727391;4.0882831342514691642e-08;
19334.622308153862832;4.026366440257334034e-08;
19667.977865190998273;4.0869476691796080559e-08;
20001.333422228133713;3.8757047349236017908e-08;
20334.688979265269154;3.8800916257741846493e-08;
20668.044536302404595;4.0112933419322871487e-08;
21001.400093339540035;3.9211506930314499186e-08;
21334.755650376675476;4.1074681433883597492e-08;
21668.111207413810916;3.7904595018289910513e-08;
22001.466764450946357;3.9314624444841683726e-08;
22334.822321488081798;3.8618669151446738397e-08;
22668.177878525217238;3.7048756951207906241e-08;
23001.533435562352679;3.7061582247588376049e-08;
23334.88899259948812;3.7657429174942080863e-08;
23668.24454963662356;3.7365108340736696846e-08;
24001.600106673759001;3.7220651449842989678e-08;
24334.955663710894441;3.7384150886055067531e-08;
24668.311220748029882;3.6444799178525499883e-08;
25001.666777785165323;3.7964635879461638979e-08;
25335.022334822300763;3.6420800597625202499e-08;
25668.377891859436204;3.56314373561872344e-08;
26001.733448896571645;3.6493041477569931885e-08;
26335.089005933707085;3.6081750920402555494e-08;
26668.444562970842526;3.6395917391018883791e-08;
27001.800120007977966;3.4345720933970369515e-08;
27335.155677045113407;3.3991096159979861113e-08;
27668.511234082248848;3.598938747018110007e-08;
28001.866791119384288;3.2707639263662713347e-08;
28335.222348156519729;3.3879913985401799437e-08;
28668.57790519365517;3.3106108077163298731e-08;
29001.93346223079061;3.6012725246337140561e-08;
29335.289019267926051;3.3746026417702523759e-08;
29668.644576305061491;3.9198145174168530502e-08;
30002.000133342196932;3.9221497161179286195e-08;
30335.355690379332373;3.5739514459010024439e-08;
30668.711247416467813;3.4234098222896136576e-08;
31002.066804453603254;3.3639782515137994778e-08;
31335.422361490738695;3.3301866153578885132e-08;
31668.777918527874135;3.5462829117705041426e-08;
32002.133475565009576;3.3380231911905866582e-08;
32335.489032602145016;3.4299294071615804569e-08;
32668.844589639280457;3.5559086342118462198e-08;
33002.200146676419536;3.3379002672973001609e-08;
33335.555703713558614;3.4163686990495989448e-08;
33668.911260750697693;3.2530056870427870308e-08;
34002.266817787836771;3.4035313234426212148e-08;
34335.62237482497585;3.1286482737868936965e-08;
34668.977931862114929;3.3600564108837716049e-08;
35002.333488899254007;3.570675488617780502e-08;
35335.689045936393086;5.6342507548379217042e-08;
35669.044602973532164;6.71841249300086929e-08;
36002.400160010671243;7.9342171943608263973e-08;
36335.755717047810322;8.8334964232217316749e-08;
36669.1112740849494;8.2188329031396278879e-08;
37002.466831122088479;8.9288853644120536046e-08;
37335.822388159227557;8.7622467503933876287e-08;
37669.177945196366636;6.7920119306563719874e-08;
38002.533502233505715;5.3876611616487934953e-08;
38335.889059270644793;4.8824727372220877442e-08;
38669.244616307783872;5.2021114527178724529e-08;
39002.60017334492295;5.2152785201542428695e-08;
39335.955730382062029;6.815498210244186339e-08;
39669.311287419201108;8.3214317214697075542e-08;
40002.666844456340186;9.9332744696312147425e-08;
40336.022401493479265;9.6335334376362879993e-08;
40669.377958530618344;8.55849577874323586e-08;
41002.733515567757422;8.6491979800484841689e-08;
41336.089072604896501;8.5946261663139011944e-08;
41669.444629642035579;8.4634052655019331723e-08;
42002.800186679174658;8.4516088350028439891e-08;
42336.155743716313737;4.5828763006738881813e-08;
42669.511300753452815;3.6507277201280885492e-08;
43002.866857790591894;3.3526330156519179582e-08;
43336.222414827730972;3.0772351777841322473e-08;
43669.577971864870051;3.1602006345110567054e-08;
44002.93352890200913;3.0771271752882967121e-08;
44336.289085939148208;3.3569293123036914039e-08;
44669.644642976287287;3.3233543916821872699e-08;
45003.000200013426365;3.0014952301371522481e-08;
45336.355757050565444;3.1322503701858295244e-08;
45669.711314087704523;3.018516281372285448e-08;
46003.066871124843601;2.9338952600710399565e-08;
46336.42242816198268;2.8731479417842820112e-08;
46669.777985199121758;2.6433658817381910922e-08;
47003.133542236260837;2.7626807508340789354e-08;
47336.489099273399916;2.7817078418479468382e-08;
47669.844656310538994;2.698060086459008744e-08;
48003.200213347678073;2.6673893316342400794e-08;
48336.555770384817151;2.9039595617064151156e-08;
48669.91132742195623;2.8130999751851959445e-08;
49003.266884459095309;2.5962760830111619725e-08;
49336.622441496234387;2.677981747467583773e-08;
49669.977998533373466;2.6706151956545909343e-08;
50003.333555570512544;2.7082746711926120042e-08;
50336.689112607651623;2.5552180815680003434e-08;
50670.044669644790702;2.644605956447776407e-08;
51003.40022668192978;2.8881421698656595254e-08;
51336.755783719068859;2.625308148651583906e-08;
51670.111340756207937;2.6639428440944357135e-08;
52003.466897793347016;2.5587981511421276082e-08;
52336.822454830486095;2.6662743124461485422e-08;
52670.178011867625173;2.8572273436111572664e-08;
53003.533568904764252;2.8453461808908286912e-08;
53336.88912594190333;2.6625672333580041595e-08;
53670.244682979042409;2.5901806921524439531e-08;
54003.600240016181488;2.6093671223748060584e-08;
54336.955797053320566;2.5783950974300751113e-08;
54670.311354090459645;2.7195691032488866767e-08;
55003.666911127598723;2.8697378695596853504e-08;
55337.022468164737802;2.7340261610220295552e-08;
55670.378025201876881;2.4591164660137110332e-08;
56003.733582239015959;2.5178859885954807396e-08;
56337.089139276155038;2.6123299079472417361e-08;
56670.444696313294116;2.7013847159196302528e-08;
57003.800253350433195;2.6429571420294450945e-08;
57337.155810387572274;2.7534699853504207567e-08;
57670.511367424711352;2.6600332603265997022e-08;
58003.866924461850431;2.5718627227888646303e-08;
58337.222481498989509;2.4946961829641622899e-08;
